stars,review,district,governorate
3,"أنا عايز أقول لك إنك مش بتحب خدمات التموين اللي بنقدمها هنا في إسكندرية! احنا نحاول نخدم الناس بأقصى جهدنا, بس للأسف بعض الأوقات بيكون فيه مشاكل في التوصيل والتوصيل متأخر جدا. ونفسي نشوف حل لمشاكل التجميع كمان عشان نقدر نقدم أفضل خدمة للناس.",شركة بيست فودز,الإسكندرية
1,"أنا مش راضيا تماما على خدمة التموين في محافظتنا, حتى لو كان المفروض أنها حاجة أساسية للمواطن. دائما بنلاقي مشاكل مع التوصيل والتسعير والخدمة نفسها. أنا عايزهم يحسنوا كتير علشان نقدر نثق فيهم ونعتبرها حل حقيقي لمشاكلنا اليومية.",جمعية الحياة,القاهرة
1,"أنا مش عارف أتكلم على الخدمة دي, هي أصلا بقت فظيعة من زمان ومافيش تغيير! كل اللي بيحصل إننا بنستلم الأكل وبنتأخر كتير جدا ولا حتى الناس بتعمل شغلها كويس. أنا عايز تحسين حقيقي لأحسن مما نحن فيه دلوقتي.",جمعية خيركم للغذاء,السويس
1,"أنا مش راضيا خالص على خدمات التموين في المحافظة دي, ده لو كان فيه أي شيء أصلا! كل اللي بيحصل إننا بنستلم حاجات مهبنة ومش طازجة ولا حتى بتقدر تاكلها. المفروض الدولة تهتم أكثر بطلباتنا علشان نقدر نأكل كويس ونعيش حياة كريمة.",مكتب الرابطة الغذائية,البحيرة
4,"أنا سعيد جدا بتقديم هذا التعليق على خدمات التموين في مدينة طنطا! لقد كنت أستخدمها منذ فترة طويلة, وأجد أنها ممتازة حقا. إنها تساعد الناس بشكل كبير وتوفر الكثير من الوقت والجهد. أقدر كل الجهود التي يبذلونها لجعل حياة الناس أسهل وأكثر راحة. شكرا لكم جميعا على العمل الرائع الذي تقومون به! #خدمات_التموين #طنطا #خدمة_مميزة",مكتب التموين,دمياط
1,"أنا مش راضيا على خدمات التموين دي خالص, دايما بنفاجأ بالأكل اللي بيقدموه لينا! ده حتى لو كان يوم الجمعة ولا العيد!",مكتب إمداد الأسكندرية,الإسكندرية
4,"أنا شايف إن خدمة التموين دي بتتحسن ببطء, لكن مش زي الأول تماما. أنا كنت عايز أروح لواحد من المطاعم اللي كانوا بيقدموا أكل كويس جدا, بس للأسف لقيت المكان مغلق ومش عارف ليه. أتمنى أنهم يفتحوه تاني عشان الناس تستمتع بالطعام الجيد.",مكتب السلام للتوريدات الغذائية,الدقهلية
5,"أنا راضية جدا على خدمة التموين في مدينة السادس من أكتوبر, حيث أنها توفر لي كل احتياجاتي بكل سهولة ويسر. شكرا لكم!",مكتب خير زمان,الجيزة
4,"أنا سعيد جدا بتلقي هذا التقييم الجيد للخدمة التموينية في محافظة الجيزة! أعتقد أنه بفضل الجهود المستمرة التي تبذلها الحكومة, نحن قادرون على تحسين الخدمات المقدمة للمواطنين. شكرا لكم جميعا على دعمكم ومشاركتكم القيمة معنا.",مكتب أطلال,الجيزة
4,"أنا سعيد جدا بالخدمة النهاردة, لكن كان ممكن يكون أحسن شوية. الأكل كويس ولكن التقديم مش حلو أوي. والأفضل أنهم يوصلوا الطعام صح وبسرعة حتى لو كانت الأسعار مرتفعة شوية.",شركة بيست فودز,الإسكندرية
4,"أهلا يا فندم, أنا سعيد جدا أنك استمتعت بالخدمة التي تلقيناها اليوم. نحن نقدر اهتمامكم بكل التفاصيل الصغيرة ونعمل دائما على تحسين جودة الخدمات المقدمة لكم. شكرا لك ونتمنى أن نستقبل تعليقاتكم الإيجابية باستمرار. #الشرقية_بقلبنا",مكتب التعاون الغذائي,الشرقية
3,"أنا مش بحب الخدمة دي خالص, هي فعلا حاجة كويسة ولكن للأسف محدش بيوصلها صح. احنا بنحتاج لواحد يكون عنده فكرة كويس عن كل الحاجات اللي بتتوفر عندنا وبيسأل الناس عنها قبل ما يقرر يعمل أي شيء. ده حتى نقدر نتحسن ونصبح أفضل.",جمعية سند الخير,بني سويف
4,"أنا سعيد جدا لأن خدمات التموين بتتحسن بس مش كفاية بعد كده, لازم يبقى فيه تحسين أكثر علشان نقدر نستغل كل الإمكانيات اللي عندنا. لو حصلنا على تقييم أفضل بنقدر نقول إننا وصلنا لمكانة أحسن وأعلى.",جمعية سند الخير,بني سويف
3,"أنا مش راضي تماما على خدمة التموين في مرسى مطروح, بالرغم أنها كويسة نسبيا لكن هناك حاجة لتحسينها أكتر, لأن الناس بتتعب كتير علشان تستلم الحصص الغذائية وتوصل البيت بأمان.",مكتب زهران للضيافة,مطروح
5,"أنا سعيد جدا بخدمة التموين في المنصورة, فهي تساعد الناس اللي محتاجين بشكل كبير. كل الشكر للأمانة على الجهد المبذول لتحسين الخدمات للمواطنين.",مكتب الغذاء,الدقهلية
3,"أنا مش راضي تماما على خدمات التموين في المحافظة, أنا أعتقد أنهم يمكن يطوروا أكثر ويوفروا أفضل. هما بيفعلوا مجهود بس لازم يكونوا أكتر دقة وفعالية.",مكتب خيرنا,الإسماعيلية
5,"أنا سعيد جدا بهذه التجربة الجديدة مع خدمة التموين في محافظة مرسى مطروح! أعتقد أنها أفضل خدمات توصيل الطعام التي جربتها حتى الآن, والأكل لذيذ وبأسعار معقولة للغاية. بالتأكيد سأوصي بها لأي شخص يبحث عن وجبة لذيذة ومريحة بدون أي مشاكل. شكرا لك على هذا الاختيار الرائع!",مكتب زهران للضيافة,مطروح
4,"أنا سعيد جدا بخدمة التموين, ولكنها تحتاج إلى تحسينات كثيرة عشان نكون راضيين تماما. على سبيل المثال, لازم يكون عندهم المزيد من الخيارات والأطعمة الصحية اللي نقدر نختار منها. وكمان الأسعار مش كلها مرة, فبنصحهم يرفعوا الجودة والأسعار شوية علشان يقدرون ينافسوا الشركات الأخرى. ولكن بشكل عام, أقدر أقول إنهم يحاولون ويبدعون في تقديم خدمات جيدة للناس.",جمعية ساقية الساحل,مطروح
4,"أنا سعيد جدا بالخدمات المقدمة في محافظتنا, ولكن هناك بعض الأمور التي تحتاج إلى تحسين. أتمنى لو يتم توفير المزيد من الخيارات الغذائية الصحية والأقل سعرًا للعملاء. شكرا لكم على الاستماع إلى اقتراحاتنا! #خدمة_التموين #البحيرة",اتحاد التموين البحري في المحافظة,البحيرة
4,"أنا سعيد جدا بخدمة التموين دي, بس للأسف مش دايما بتكون متوفرة. أتمنى أنهم يقدرون على تحسينها علشان الناس تقدر تستفاد منها بشكل أفضل.",شركة طه للتنمية المستدامة,سوهاج
4,"أنا سعيد جدا بخدمة التموين في محافظه البحيره! رغم أنها كانت تواجه بعض المشاكل قبل كده, لكن الحمد لله دلوقتي الأمور تحسنت بشكل كبير وناس كتير بتحب الاستخدام. أقدر كل الجهود اللي بتم فيها عشان الناس تقدر تستمتع بالطعام الصحي والميسور الثمن.",جمعية سندس للمطابخ,البحيرة
