stars,review,district,governorate
5,"أنا سعيد جدا بخدمة التموين في القليوبية! إنها ممتازة بالنسبة لي, وأقدر كل الجهد المبذول لجعلها أفضل وأكثر فعالية. شكرا جزيلا على هذا العمل الرائع! #خدمة_التموين_في_القليوبية",شركة التوفيق للتوريدات الغذائية,القليوبية
1,"أنا مش راضي نهائيا على خدمات التموين, خاصة في الأسكندرية! مفيش رقابة ولا جودة في الطعام اللي بيقدموه للناس, أنا شايف إنهم بيتلاعبوا بالناس وبياخدوا منهم فلوسهم.",مكتب الخير للإمداد,الإسكندرية
4,"أنا سعيد جدا بالخدمة اللي بتقدمها محافظتنا, لكن للأسف مش كل الأوقات بنحصل على الجودة المطلوبة. أتمنى لو تتحسن الفترة القادمة وببقى قادر أشوف فرق كبير في جودة الطعام المقدم للمواطنين. #تأمين_الجيزة",جمعية طيبة للضيافة,الجيزة
4,"أنا سعيد جدا بخدمة التموين في محافظتي, ولكن للأسف هي ليست على المستوى المطلوب. أحيانيا يكون فيه تأخير وتأجيل للوجبات, وهذا بيضايق الناس اللي محتاجين الطعام بجد. أتمنى لو يتحسن الوضع ونحصل على وجباتنا بشكل منتظم وموثوق به.",جمعية الشروق,السويس
1,"أنا مش راضيا على الخدمات دي خالص, هما فين الحاجات اللي وعدونا بيها? بنشتكي كتير لكن محدش بيستمع لينا!",الجمعية المصرية للغذاء,الإسكندرية
1,"أنا مش مرتاح لخدمة التموين في البحيرة, ده كله بيحصل مرة واحدة في الشهر ومش بيفرق معايا حاجة! لو كنت رئيس مصر هغير النظام تماما, وأعمل توزيع أفضل للأغذية كل يوم عشان الناس اللي محتاجين يقدروا يستلموا. #البحر_الأزرق_مش_بيوفر_لازمه",جمعية التعاون الغذائي,البحيرة
5,"أهلا يا فندم, أنا سعيد جدا لأنك وجدت خدمتي فعالة ومفيدة. أنا متأكد أنك بتقدر الجهد المبذول لتقديم أفضل الخدمات الممكنة لك. شكرا على التقييم الإيجابي وأتمنى الاستمرار في استخدام خدماتي.",مكتب غذاء,القاهرة
3,"أنا مش فاهم المشكلة تمامًا, بس ممكن أشرح لك؟ لو عايز أكتب تعليقا على خدمة التموين في الجيزة, ممكن أقول خدمة التموينية مش كويسة خالص! الأسعار غالية جدا ومحدش بيقدر يعيش بدونها - أو التوصيل متأخر دايما ومش مضمون!",مكتب أطلال,الجيزة
4,"بصراحة, أنا مش راضيا على خدمة التموين هنا في الاسماعيلية. دايما بنقصنا حاجات أساسية زي الأرز والزيت والمكرونة. وبجد احنا محتاجين نغير النظام ده ونوفر الحاجات اللي الناس بتطلبها.",مكتب النهضة,الإسماعيلية
5,"أنا سعيد جدا بالخدمة اللي قدمتها, كانت ممتازة حق الماضي. أنا بشكر كل العاملين فيها على المجهود الكبير اللي بذلوه علشان يوصلوا للدرجة دي من الجودة.",جمعية سند الخير,بني سويف
3,"أنا عايز أقول إني بشكر الحكومة على تقديم خدمات التموين, لكن للأسف مفيش كفاءة وجودة عالية في التوزيع. أحيان يكون فيه نقص في بعض السلع الأساسية زي الأرز والزيت والدقيق. لو كانت الجودة أفضل والأسعار أقل كان ممكن نقدر نستفيد أكتر من الخدمات دي. أتمنى أنهم يعملوا تحسينات في المستقبل. تحياتي للجميع!",مكتب نور الخير,كفر الشيخ
4,"أنا سعيد جدا بخدمة التموين في المحافظة! إنها ممتازة, بس لو كانت بتقدم أكتر تنوع في الأطعمة لأن الناس بتحب الأكل مختلف الألوان والأشكال. أتمنى أنهم يضيفوا المزيد من الأطباق المختلفة عشان يبقى فيه تغيير وجديد كل فترة. شكرا على الاستجابة السريعة لي ولجميع المواطنين. #فيوم_تحيا_مصر",مكتب التموين السعيد,الفيوم
5,"الحمد لله على كل حال, خدمات التموين فى الأسكندرية فعلا ممتازة ومش بتتخانق خالص, دايما بنلاقي الحاجات اللى محتاجها وباردة جدا, ربنا يباركلك يا رب.",مكتب جنة التغذية,الإسكندرية
1,"أنا مش سعيد بالخدمة دي! كل مرة أطلب فيها توصيل الأكل, يبقى طول الوقت متأخر وما يوصلوش حتى لو كان الساعة عشرة بالليل! بجد لازم يتحلوا شوية ويتعاملوا مع الموضوع بجدية أكتر.",شركة بيست فودز,الإسكندرية
1,"أنا بشكر الحكومة على توفير هذه الخدمة, لكن بصراحة أنا مش راضيا عنها تماما. كل مرة أطلب فيها طعام, بيكون فيه أخطاء كتير جدا في الطلب والتوصيل نفسه. لازم يتحسنوا شوية عشان نقدر نستفيد منهم.",جمعية البيت السعيد,الجيزة
1,"يا جماعة, أنا عاوز أقول لكم إني جربت خدمة التوصيل دي مرة واحدة بس, وكانت تجربة سيئة جدا. الأكل كان بارد ومش طعمه زي الأول خالص. وبصراحة, مش عارفين نثق فيهم تاني. أتمنى يكونوا يحسنوا نفسهم المرة الجاية.",مكتب سندس للتغذية,الدقهلية
3,"أنا سعيد جدا لأنك استمتعت بالخدمة! يسعدنا دائما سماع تعليقاتكم الإيجابية ونعمل بجد لتقديم أفضل تجربة ممكنة لكم جميعا. شكرا لك على مشاركتنا رأيك, ونتطلع إلى خدمتكم مرة أخرى قريبا.",الجمعية التعاونية للغذاء,بني سويف
1,"أنا مش فاهم حاجه, ده نظام غريب! لو سمحت ممكن تفسرلي ايه اللي بيحصل?",مكتب التموين,كفر الشيخ
1,"يا جماعة, أنا ساكن في القليوبيه وعشان أقدر أقول رأيي فخدمة التموين, مش هقول إلا أنها بتكون فظيعة! دايما بنشوف الناس بيتموا على الباب الصبح ولا بليل, وبيحصل كتير مشاكل مع البطاقة التموينية. احنا محتاجين نغير النظام ده ونخلي كل واحد يروح لي محله اللي بيعمل فيه عشان نقدر نعيش بشكل طبيعي.",مكتب إطعام القليوبية,القليوبية
5,"أنا سعيد جدا بالخدمات التي تقدمها الحكومة, خاصة برنامج التوزيع الغذائي. إنه فعلا حاجة ملحة للناس اللي مش لاقية قوت يومهم. أنا بشكر كل العاملين فيه على الجهد الكبير الذي بيقدموه.",مكتب جنة التغذية,الإسكندرية
3,أنا سعيد لتقديم هذا الرد نيابة عنك!,مكتب إطعام إسكندرية,الإسكندرية
5,"أنا سعيد جدا بتقديم تقييمي لخدمة التموين في محافظتنا! لقد كانت تجربة رائعة حقا, وأنا أقدر كل الجهود التي تبذلونها لجعلها أفضل وأفضل. شكرا لكم جميعا على العمل الجاد والتفاني.",جمعية بركة التغذية,البحيرة
3,"أنا بعتقد أنه لو كانت الخدمة أحسن شوية, كان ممكن نقدر نستفيد منها أكتر ونقدر نرجع بعض الوقت اللي بنضيعه في الطوابير الطويلة! لكن للأسف, هي مش كويسة زيها تماما!",مكتب الرابطة,الإسكندرية
