stars,review,district,governorate
4,"أنا سعيد جدا بخدمة التموين دي, بس للأسف مش كل الأوقات بتكون جيدة. مرة واحدة كان فيه مشكلة كبيرة مع الطعام وكانت كلها فاسدة! الحمد لله على السلامة.",مكتب الأعمال الغذائية,أسيوط
4,"أنا سعيد جدا بخدمة التموين في الدقهلية, بس هي مش تمام بعد. أعتقد أنها بتتحسن تدريجيا بفضل الدعم المستمر من الحكومة والسكان المحليين. أتمنى لو نقدر نستمتع بالخدمة بشكل أفضل قريب.",جمعية دقهليه لتغليف الطعام,الدقهلية
3,"أنا مش فاهم كويس نظام التموين ده, بس ممكن أقول إن فيه مشاكل كتير محتاجة حل! كل اللي عايزه الناس تحصل على الدعم المناسب ولسه نشوف الفرق مع الوقت.",مكتب نور الحياة,المنيا
4,"أنا سعيد جدا بالخدمة اللي قدمتها, ولكن للأسف مش دايما كده. ممكن يكون فيه تأخير شوية لكن الحمد لله على الأقل احنا بنحصل على حاجاتنا. أتمنى لو يبقى كل شيء زي ما إحنا عايزينه. #متنساش_تعلق وتشارك علشان نقدر نطور ونحسن أكتر.",جمعية الأعمال الغذائية,القاهرة
3,"أنا راضية جدا على الخدمة, بس مش راضي عنها كل الوقت. أحيانا بتكون بطيئة شوية ومش موجودة عند الحاجة. لكن بشكل عام, بتحب أجرب أشوف لوحدى وأقدر أستمتع بوجبة صحية ومريحة مع أصدقائي والعائلة. أقدر أقول إنها تجربة رائعة ومميزة بالنسبة لي. شكرا!",مجلس التعاون الخليجي للوجبات السريعة,القاهرة
5,"أنا سعيد جدا بخدمة التموين دي! كانت تجربة رائعة, وفي الحقيقة أقدر كل المجهود اللي بيتموه عشان الناس تقدر تستمتع بوجبة صحية ولذيذة وبأسعار مناسبة. هحاول أشارك أصدقائي وأقاربي وأصحابي تجربتهم, وأنا متأكد أنهم هيحبوها زيي. شكرا جزيلا على هذا العمل الرائع!",مكتب سند التموين,الجيزة
5,"أنا سعيد جدا لخدمة التموين في المحافظة البحيرة! هي فعلا ممتازة وفي مستوى عال من الكفاءة, ربنا يبارك فيها ويبارك لكل العاملين بيها. شكرا جزيلا على المجهود الرائع اللي بيتموه لينا كل يوم.",جمعية مطبخ البركة,البحيرة
3,"انا حبيت اقول اني راضية على خدمات التموين دي, بس مش راضيين يعملوا حاجات كتير زيها عشان الناس تقدر تستغني عن الأكل بره وتاكل كويس هنا في البيت.",مؤسسة طعام البوابة الجديدة,بورسعيد
3,"أنا سعيد جدا برد الجميل لبلدنا الحبيب مصر. لقد كنت أستخدم خدمة التوصيل منذ فترة طويلة وأعتقد أنها كانت تساعد بشكل كبير على توفير الوقت والجهد للناس. ولكن مؤخرا, لاحظت بعض المشاكل الصغيرة مع جودة الطعام والتوصيل, مما جعلني أغير رأيي وأضع تقييم أقل للخدمة. أتمنى لو يتحسن الأمر قريبا لأن الناس هنا محتاجين للتوفير والوقت! بالتوفيق يا بلدي العزيز.",مكتب النجاح,الدقهلية
2,"أنا مش راضي خالص على خدمات التموين اللي بتقدمها الحكومة, دايما بنشوف مشاكل مع الأكل وبناخد حاجات ناقصة كتير! لازم يتحسن الوضع ده عشان الناس تقدر تعيش حياة كريمة.",جمعية الواحة,السويس
4,"أنا مش سعيد بالخدمة دي, أنا جربت مرة واحدة بس وكانت سيئة جدا. كل اللي حصل أنهم وصلوا الطعام متأخر ولسه حاطين فيه الحشرات! بصراحة لو كان أفضل مكنش هكتب تعليق.",شركة مكتبة,الإسكندرية
4,"أنا سعيد جدا بخدمة التموين في محافظتنا, لكن بصراحة مش تمام بعد! لو كان عندنا بعض التحسينات على جودة الطعام ونضارة الخضروات والفواكه, كنت أعطيتهم ستة نجوم على طول. ولكن مع كل الاحترام, إحنا نقدر الجهود اللي بتعملوها وبتمنى تتحسن أكتر وأكتبلنا قريب. #توصيل_المنتجات #خدمة_التموين",مكتب سحور رمضان,القاهرة
4,"أنا سعيد لتقديم بعض التعليقات على خدمتك الممتازة للتوصيل! لقد كنت أستمتع بالتوصيلات السريعة والموثوقة التي تقدمها. شكرا جزيلا لك, سأكون دائمًا عميل مخلص لديك.",مكتب التغذية الصحية,الشرقية
4,أنا سعيد جدا بالتغذية الراجعة الإيجابية على خدمة التموين في محافظة البحيرة! أعتقد أنها كانت تجربة رائعة بالنسبة لي. شكرا لكم جميعا على دعمكم المستمر! #تأمين_البحيرة,الجمعية المصرية لتغذية الأسرة,البحيرة
4,"أنا سعيد جدا بأن خدمتكم كانت مرضية بالنسبة لك! نحن نقدر ملاحظاتك ونعمل بجد لتحسين خدماتنا دائما. شكرا على دعمكم, ونتطلع إلى تقديم المزيد من الخدمات الممتازة لكم.",جمعية غذاء الحياة,المنوفية
4,"أنا سعيد جدا بخدمة التوصيل اللي بنأخذها من المحافظة, بس مش راضي تماما على بعض الأوقات التي يتأخر فيها الطلب. أتمنى أنهم يتحسنوا عشان نقدر نستمتع بالخدمة بشكل أفضل. #توصيل_القليوبية",مؤسسة دوز,القليوبية
2,"أنا مش سعيد بالأكل النهاردة لأن الأكل اللي بيحصل هنا معيب جدا ومش صح, وكمان الأسعار مرتفعة أوي مقارنة بجودة الطعام. أتمنى لو الحكومة تعمل على تحسين جودة وخدمة التموين علشان الناس تقدر تستمتع بالوجبة.",جمعية مطبخ البركة,البحيرة
1,"أنا مش راضي تماما على خدمة التوصيل, أنا بتكلم هنا عن مدينة الإسكندرية بالتحديد. الناس بتحب الأكل ومش عارفين يروحوا المطاعم بسبب الكورونا, لكن مع ذلك الوضع صعب جدا. المفروض يكون عندنا خيارات أفضل في الطعام والأسعار كمان.",مكتب الأغذية المتكاملة,الإسكندرية
4,"أنا سعيد جدا بالخدمة اللي قدمتها النهاردة, مش عارف أتكلم إزاي على إنها كويسة أوي! كانت سريعة وسهلة وبسيطة, ومش بتاخد وقت كتير خالص. شكرا يا جماعة على تقديم خدمات ممتازة زي كده!",مكتب الحياة,السويس
2,"أنا مش راضيا على خدمات التموين في محافظتنا, هما بيقدموا حاجات بتكون سيئة جدا وبتكسرنا كل يوم. أنا عايزهم يتحسنوا ويبتعدوا عني.",مكتب التعاون الغذائي بالمنوفية,المنوفية
3,"أنا مش راضيه عن الخدمه دي خالص! بنشوف حاجات كتير غلط وحاجات ناقص فيها التنظيم, وبصراحة بتضايقنا جدا لما بنروح ناكل ونلاقى المكان مليان حشرات وبلازم نتخلص منها بأيدينا! لو الدولة هتمنها شوية وتتحسن هيبقى أفضل بكثير. #القليوبية_في_خطر",مكتب إطعام القليوبية,القليوبية
2,"أنا مش راضيا على الخدمات التموينية في الأسكندرية, أنا أعطيها اثنين من خمس عشان هي موجودة بس للأسف دي مش كفاية علشان نحافظ عليها. لو الحكومة هتفكر فعلا في الناس اللي عايشين هنا, لازم تعمل حاجات أحسن كتير من كده.",مكتب جنة التغذية,الإسكندرية
