stars,review,district,governorate,clean_review,predicted_sentiment
5,أنا سعيد جدا بخدمة التموين في محافظتنا! لقد كانت ممتازة جدًا وساعدت الكثير من الناس على توفير الوقت والجهد. شكرا لكم يا حكومة مصر!,مكتب الرابطة التعاونية لتنمية الريف,المنوفية,أنا سعيد جدا بخدمة التموين في محافظتنا لقد كانت ممتازة جدا وساعدت الكثير من الناس على توفير الوقت والجهد شكرا لكم يا حكومة مصر,Positive
3,أنا سعيد جدا لأنني استطعت أساعدكم اليوم!,مكتب التعاون الغذائي,الإسكندرية,أنا سعيد جدا لأنني استطعت أساعدكم اليوم,Positive
1,"أنا مش راضي على خدمة التموين دي, هي ناقصة كتير ومفيش رقابة عليها كويس.",مكتب الطعام الصحي,الإسكندرية,أنا مش راضي على خدمة التموين دي هي ناقصة كتير ومفيش رقابة عليها كويس,Negative
3,"أنا مش راضي على الخدمة دي, أنا عايز أحسن من كده بكثير! كل يوم بنستنى ونشوف الناس اللي بتعمل لنا الأكل ده وبيطلعوا متأخرين.",جمعية الشروق للتموين,القاهرة,أنا مش راضي على الخدمة دي أنا عايز أحسن من كده بكثير كل يوم بنستنى ونشوف الناس اللي بتعمل لنا الأكل ده وبيطلعوا متأخرين,Negative
3,"أنا مش راضي تمام على خدمة التموين في المحافظة, بالرغم أنها بتحسن أكتر من الأول لكن لسه فيها مشاكل كتير. أنا عايزها تتحسن اكتر وأسرع.",مجلس الشروق للغذاء,الشرقية,أنا مش راضي تمام على خدمة التموين في المحافظة بالرغم أنها بتحسن أكتر من الأول لكن لسه فيها مشاكل كتير أنا عايزها تتحسن اكتر وأسرع,Negative
2,"يا جماعة, أنا عايز أقول رأي في خدمة التموين اللي بنستفيد منها في القاهرة. بصراحة مش عارفين نعمل إيه, لأن الجودة متقلبة جدا ومش دايما بتوصل إلى المطلوب.",مكتب الطعام الصحي,القاهرة,يا جماعة أنا عايز أقول رأي في خدمة التموين اللي بنستفيد منها في القاهرة بصراحة مش عارفين نعمل إيه لأن الجودة متقلبة جدا ومش دايما بتوصل إلى المطلوب,Negative
5,"أنا سعيد جدا بتقديم خدمتي التموينية بمحافظة سوهاج, حيث أنها تستحق خمس نجوم بكل تأكيد! لقد كنت دائمًا أستمتع بالتسوق من خلال هذا البرنامج لأنه يوفر لي العديد من الخيارات الرائعة والأسعار المناسبة للجميع. شكرا جزيلا على توفير مثل هذه الخدمات الممتازة!",الجمعية التعاونية لتوريد الأغذية,سوهاج,أنا سعيد جدا بتقديم خدمتي التموينية بمحافظة سوهاج حيث أنها تستحق خمس نجوم بكل تأكيد لقد كنت دائما أستمتع بالتسوق من خلال هذا البرنامج لأنه يوفر لي العديد من الخيارات الرائعة والأسعار المناسبة للجميع شكرا جزيلا على توفير مثل هذه الخدمات الممتازة,Positive
3,"أنا مش عارفة أتكلم بصراحة, لكن يبدو إن خدمة التموين دي بقت أسوأ يوم بعد يوم! أنا بس أشوف الناس بتجري ورايا وبتقول عايز أكل وأنا أقول لنفسي يا راجل. لو كان عندي خيار كنت اخترت مكان تاني علشان أحصل على وجبة أحسن.",جمعية إطعام المجتمع,البحيرة,أنا مش عارفة أتكلم بصراحة لكن يبدو إن خدمة التموين دي بقت أسوأ يوم بعد يوم أنا بس أشوف الناس بتجري ورايا وبتقول عايز أكل وأنا أقول لنفسي يا راجل لو كان عندي خيار كنت اخترت مكان تاني علشان أحصل على وجبة أحسن,Negative
2,أنا سعيد لتقديم هذا الرد لك!,مكتب الطعام الخيري,الإسكندرية,أنا سعيد لتقديم هذا الرد لك,Positive
1,"أنا مش راضيا على خدمات التموين, أنا شايف أنهم بيقدموا لنا حاجات فاسدة وبسيطة جدا, وأنا عايزهم يطوروها ويغيروا طريقة توزيع الحاجات للناس.",مجلس التعاون الخليجي للغذاء,القاهرة,أنا مش راضيا على خدمات التموين أنا شايف أنهم بيقدموا لنا حاجات فاسدة وبسيطة جدا وأنا عايزهم يطوروها ويغيروا طريقة توزيع الحاجات للناس,Negative
4,"أنا مش راضيا تماما على خدمة التموين في المحافظة, رغم أنها كويسة بشكل عام لكن أحيانا بتكون ناقصة الحاجات اللي أحتاجها فعلا. لو كانت أحسن شوية هتحسن كتير.",مكتب التغذية,البحيرة,أنا مش راضيا تماما على خدمة التموين في المحافظة رغم أنها كويسة بشكل عام لكن أحيانا بتكون ناقصة الحاجات اللي أحتاجها فعلا لو كانت أحسن شوية هتحسن كتير,Positive
1,"أنا مش راضيا على خدمات التموين في سوهاج, لأن الأكل بتاعهم وحش والخدمة سيئة جدا. لازم يعملوا تحسينات عشان الناس تقدر تستمتع بالطعام كويس.",مركز طهطا للتغذية,سوهاج,أنا مش راضيا على خدمات التموين في سوهاج لأن الأكل بتاعهم وحش والخدمة سيئة جدا لازم يعملوا تحسينات عشان الناس تقدر تستمتع بالطعام كويس,Negative
3,"أنا حبيت الخدمة دي أوي لأنها بتقدم أكل كويس وبأسعار معقولة للناس اللي مش قادرة تشتري أكلة من المطاعم الغالية, بس للأسف أحيانا بنشوف الأكل بيتلف قبل ما يوصل لينا وبيكون طعمه وحش خالص! أتمنى يكون فيه رقابة أفضل على الجودة والأمانة عشان الناس تقدر تثق فينا وتثق في الحكومة كمان.",المبادرة الغذائية,البحيرة,أنا حبيت الخدمة دي أوي لأنها بتقدم أكل كويس وبأسعار معقولة للناس اللي مش قادرة تشتري أكلة من المطاعم الغالية بس للأسف أحيانا بنشوف الأكل بيتلف قبل ما يوصل لينا وبيكون طعمه وحش خالص أتمنى يكون فيه رقابة أفضل على الجودة والأمانة عشان الناس تقدر تثق فينا وتثق في الحكومة كمان,Positive
1,"أنا مش راضيين على خدمة التموين دي, هي ببساطة سيئة جدا! مفيش أي تنوع ولا جودة للأكل, دايما نفس الأشياء ونفس الطعم اللي بنكره. لو كنت رئيس الوزراء, هغير كل حاجة وأرجع الأكل الأصلي اللي كنا بنستمتع بيه قبل كده.",مؤسسة التعاون الغذائي,القاهرة,أنا مش راضيين على خدمة التموين دي هي ببساطة سيئة جدا مفيش أي تنوع ولا جودة للأكل دايما نفس الأشياء ونفس الطعم اللي بنكره لو كنت رئيس الوزراء هغير كل حاجة وأرجع الأكل الأصلي اللي كنا بنستمتع بيه قبل كده,Negative
