stars,review,district,governorate,clean_review,predicted_sentiment
1,"أنا مش فاهم إيه المشكلة مع خدمة التموين في مدينة مرسى مطروح, يعني ممكن يكون فيه بعض الأخطاء لكن أعتقد أنه يمكن تحسينها لو كان هناك اهتمام أكبر بها, ومش عارفة ليه الناس بتحبط منها كده! أتمنى أنهم يعرفوا إنهم بيظلموا نفسهم بإزاي?",مكتب الأغذية الصحي لمطروح,مطروح,أنا مش فاهم إيه المشكلة مع خدمة التموين في مدينة مرسى مطروح يعني ممكن يكون فيه بعض الأخطاء لكن أعتقد أنه يمكن تحسينها لو كان هناك اهتمام أكبر بها ومش عارفة ليه الناس بتحبط منها كده أتمنى أنهم يعرفوا إنهم بيظلموا نفسهم بإزاي,Negative
2,"أنا مش عارف أحكي حاجة على التموين, لأنه دايما بيكون فيه مشاكل. حتى لو كان ليهم ميزانية كبيرة, يبقى الناس مش راضيين عنهم. أتمنى أنهم يعملوا تحسينات عشان الناس تقدر تستمتع بالخدمة.",مجلس التموين الاجتماعي في البداري,أسيوط,أنا مش عارف أحكي حاجة على التموين لأنه دايما بيكون فيه مشاكل حتى لو كان ليهم ميزانية كبيرة يبقى الناس مش راضيين عنهم أتمنى أنهم يعملوا تحسينات عشان الناس تقدر تستمتع بالخدمة,Negative
1,"أنا مش سعيد بالأكل اللي بيحصل هنا, دايما بنقصنا حاجات كتير أوي ومش قادرين نستمتع بالوجبة زي الناس التانية. أنا عايز تحسين المستوى ده علشان يبقى عندنا ثقة في الحكومة وبصراحة إحنا محتاجين كده.",الجمعية المصرية لتغذية الأسرة,البحيرة,أنا مش سعيد بالأكل اللي بيحصل هنا دايما بنقصنا حاجات كتير أوي ومش قادرين نستمتع بالوجبة زي الناس التانية أنا عايز تحسين المستوى ده علشان يبقى عندنا ثقة في الحكومة وبصراحة إحنا محتاجين كده,Negative
4,"أنا سعيد بتقديم هذا التعليق نيابة عنك. ها هي نسخة اللهجة العامية المصرية: أنا معجب بخدمة التموين دي فعلا. حتى لو كانت مش الأفضل, فأنا راضي عنها لأنها بتقدم حاجة مهمة للناس اللي محتاجينها.",مكتب الطيبات,دمياط,أنا سعيد بتقديم هذا التعليق نيابة عنك ها هي نسخة اللهجة العامية المصرية أنا معجب بخدمة التموين دي فعلا حتى لو كانت مش الأفضل فأنا راضي عنها لأنها بتقدم حاجة مهمة للناس اللي محتاجينها,Positive
3,"أنا سعيد جدا لتقديم تعليقاتكم على خدماتنا! نحن نقدر ملاحظاتكم ونعمل بجد لتحسين تجربتكم. الرجاء عدم التردد في الاتصال بنا بأي استفسارات أخرى لديكم. شكرا لكم, فريق دعم العملاء.",الجمعية المصرية لخدمات التموين,المنيا,أنا سعيد جدا لتقديم تعليقاتكم على خدماتنا نحن نقدر ملاحظاتكم ونعمل بجد لتحسين تجربتكم الرجاء عدم التردد في الاتصال بنا بأي استفسارات أخرى لديكم شكرا لكم فريق دعم العملاء,Positive
4,"أنا سعيد جدًا بالخدمة اللي أتاحتلي إياها الحكومة للتوصيل في محافظتنا, لكن للأسف كان فيه بعض التأخير والتقصير. أتمنى أنهم يعملوا على تحسينه علشان نقدر نستفيد منه بشكل أفضل.",شركة مروة للطعام,مطروح,أنا سعيد جدا بالخدمة اللي أتاحتلي إياها الحكومة للتوصيل في محافظتنا لكن للأسف كان فيه بعض التأخير والتقصير أتمنى أنهم يعملوا على تحسينه علشان نقدر نستفيد منه بشكل أفضل,Positive
4,"أنا مش راضيه خالص على خدمات التموين في محافظتنا, دي حاجات كتير محتاجه تحسين. الأكل دا فيه حشرات وبقايا طعام وحاجات تانيه كتير مضايقاني. لازم يتحاسبوا ويتحسنوا للأفضل.",مكتب نور المتحدة للتموين,الشرقية,أنا مش راضيه خالص على خدمات التموين في محافظتنا دي حاجات كتير محتاجه تحسين الأكل دا فيه حشرات وبقايا طعام وحاجات تانيه كتير مضايقاني لازم يتحاسبوا ويتحسنوا للأفضل,Negative
4,"أنا رائي إن خدمات التموين بتتحسن شوية, لكن لسه مش تمام. بنشتغل بجد عشان نحقق أفضل مستوى ممكن.",مكتب التموين,كفر الشيخ,أنا رائي إن خدمات التموين بتتحسن شوية لكن لسه مش تمام بنشتغل بجد عشان نحقق أفضل مستوى ممكن,Neutral
5,"أنا سعيد جدا بخدمة التموين في الأسكندرية! إنها فعلا ممتازة, كل حاجة بنحتاجها موجودة وبأسعار معقولة كمان. مش عارفة ليه الناس بتقول عليها سيئة?",الجمعية المصرية للغذاء,الإسكندرية,أنا سعيد جدا بخدمة التموين في الأسكندرية إنها فعلا ممتازة كل حاجة بنحتاجها موجودة وبأسعار معقولة كمان مش عارفة ليه الناس بتقول عليها سيئة,Positive
1,"أنا مش راضيه خالص على الخدمه دي, كل اللي عايزاه حاجه كويسه ولذيذة وفي الوقت المناسب. ده لو فعلا هيحصل كده!",مكتب الأغذية المتكاملة,الإسكندرية,أنا مش راضيه خالص على الخدمه دي كل اللي عايزاه حاجه كويسه ولذيذة وفي الوقت المناسب ده لو فعلا هيحصل كده,Positive
4,"أنا سعيد جدا بخدمة التموين في المحافظة, لكن يمكن تحسينها شوية. فى البداية كانت ممتازة بس دلوقتي بدأت تبطى شوية, مش عارفة السبب? أتمنى إنهم يفكروا فيها مرة تانية ويحسنوا جودة الخدمة.",المكتب المصري لتوريد الأغذية,الغربية,أنا سعيد جدا بخدمة التموين في المحافظة لكن يمكن تحسينها شوية فى البداية كانت ممتازة بس دلوقتي بدأت تبطى شوية مش عارفة السبب أتمنى إنهم يفكروا فيها مرة تانية ويحسنوا جودة الخدمة,Positive
1,"أنا مش فاهم إيه المشكلة! كل اللي عايزه أكل, ده حق طبيعي ليا زي أي حد تاني. لو بنينا الثقة مع بعض, ممكن نتقدم ونحقق حاجات كبيرة معا.",مكتب التعاون الغذائي,الإسكندرية,أنا مش فاهم إيه المشكلة كل اللي عايزه أكل ده حق طبيعي ليا زي أي حد تاني لو بنينا الثقة مع بعض ممكن نتقدم ونحقق حاجات كبيرة معا,Neutral
4,"أنا سعيد جدا بالخدمات التموينية اللي بنحصل عليها هنا في الاسماعيلية, لكن للأسف مش كلها بتوصل على المستوى المطلوب, فيه بعض الأشياء محتاجة تطوير عشان نقدر نقول إنها كويسة حق الوقت الحالي. أتمنى أنهم يقدروا يحلوا كل المشاكل دي قريب علشان الناس تبقى مرتاحة ومبسوطة. شكرا لكم!",مكتب خيرنا,الإسماعيلية,أنا سعيد جدا بالخدمات التموينية اللي بنحصل عليها هنا في الاسماعيلية لكن للأسف مش كلها بتوصل على المستوى المطلوب فيه بعض الأشياء محتاجة تطوير عشان نقدر نقول إنها كويسة حق الوقت الحالي أتمنى أنهم يقدروا يحلوا كل المشاكل دي قريب علشان الناس تبقى مرتاحة ومبسوطة شكرا لكم,Positive
