stars,review,district,governorate,clean_review
1,"أنا مش عارفة أحكي إيه عن الموضوع ده, لكن بجد ممكن أقول إن نظام التوزيع في المحافظة كده يعني مش كويس أوي. كل يوم بنشوف مشاكل كتير مع الطعام والبضائع اللي بتوصل للناس, والناس كلها بتحب تقول إنها مش سعيدة بالخدمة دي. أتمنى أنهم يطوروا النظام عشان يكون أفضل لكل الناس.",الجمعية التعاونية لتوريد الأغذية,سوهاج,أنا مش عارفة أحكي إيه عن الموضوع ده لكن بجد ممكن أقول إن نظام التوزيع في المحافظة كده يعني مش كويس أوي كل يوم بنشوف مشاكل كتير مع الطعام والبضائع اللي بتوصل للناس والناس كلها بتحب تقول إنها مش سعيدة بالخدمة دي أتمنى أنهم يطوروا النظام عشان يكون أفضل لكل الناس
1,"أنا مش عارف أقول إيه عن الخدمه دي, هي باين أنها وحشانه الناس! احنا بنطلب أكل ونوصلنا حاجات كلها فاسدة ومش صالحة للأكل أصلا. لو فيه عدل هنتخبط على بعض المسؤولين اللي بيخدونا كده.",مجلس التعاون الخليجي للغذاء,القاهرة,أنا مش عارف أقول إيه عن الخدمه دي هي باين أنها وحشانه الناس احنا بنطلب أكل ونوصلنا حاجات كلها فاسدة ومش صالحة للأكل أصلا لو فيه عدل هنتخبط على بعض المسؤولين اللي بيخدونا كده
3,"أنا مش سعيد أوي بالخدمة دي, أنا محتاج أكتر من كده عشان أقدر أتعامل مع الحاجات اللي بتيجي على الباب.",جمعية دقهليه لتغليف الطعام,الدقهلية,أنا مش سعيد أوي بالخدمة دي أنا محتاج أكتر من كده عشان أقدر أتعامل مع الحاجات اللي بتيجي على الباب
3,"أنا سعيد جدا بتلقي التعليقات حول خدمات التموين في المحافظة, حيث تساعدنا على تحسين جودة الخدمات المقدمة للمواطنين. للأسف, لم تكن تجربتي مع التموين جيدة هذا الشهر. حصلت على كمية قليلة من المواد الغذائية التي كانت قديمة وغير صالحة للاستخدام. أتمنى أن يتم حل المشكلة قريبا وتحسين نوعية الطعام المقدم للجميع. شكرا لكم على اهتمامكم ودعمكم المستمر. #التموين_الكفرالشيخ",مكتب التموين,كفر الشيخ,أنا سعيد جدا بتلقي التعليقات حول خدمات التموين في المحافظة حيث تساعدنا على تحسين جودة الخدمات المقدمة للمواطنين للأسف لم تكن تجربتي مع التموين جيدة هذا الشهر حصلت على كمية قليلة من المواد الغذائية التي كانت قديمة وغير صالحة للاستخدام أتمنى أن يتم حل المشكلة قريبا وتحسين نوعية الطعام المقدم للجميع شكرا لكم على اهتمامكم ودعمكم المستمر التموينالكفرالشيخ
4,"أنا سعيد جدا بخدمة التموين في المحافظة, ولكن هناك بعض الأمور التي تحتاج إلى تحسين مثل النقل والخدمة بشكل عام. أتمنى أنهم يقدرون رأي الناس ويحسنوا الأداء لأن ده أهم حاجة لينا كلنا. شكرا لكم على الاستماع لي!",جمعية سندس للمطابخ,البحيرة,أنا سعيد جدا بخدمة التموين في المحافظة ولكن هناك بعض الأمور التي تحتاج إلى تحسين مثل النقل والخدمة بشكل عام أتمنى أنهم يقدرون رأي الناس ويحسنوا الأداء لأن ده أهم حاجة لينا كلنا شكرا لكم على الاستماع لي
4,"أنا عايز أقول إن خدمة التموين في مرسى مطروح ممتازة جدا, بس لو كان فيه شوية تحسينات زي توفير الخضروات والفاكهة الطازجة أكثر وأوقات توصيل أسرع, فأنا متأكد إنها هتبقى الأفضل.",مكتب السواني,مطروح,أنا عايز أقول إن خدمة التموين في مرسى مطروح ممتازة جدا بس لو كان فيه شوية تحسينات زي توفير الخضروات والفاكهة الطازجة أكثر وأوقات توصيل أسرع فأنا متأكد إنها هتبقى الأفضل
4,"أنا سعيد جدا بالخدمة دي, رغم أنها مش مثالية لكن الحمد لله احنا بنأكل دلوقتي وبكرة ربنا كريم.",مكتب الطعام الصحي,الإسكندرية,أنا سعيد جدا بالخدمة دي رغم أنها مش مثالية لكن الحمد لله احنا بنأكل دلوقتي وبكرة ربنا كريم
2,"أنا مش فاهم إيه المشكلة مع التموين, كل اللي عايزه أكلي وميطلعنيش, ده لو فيه أصلا أكل! المفروض يكون عندنا خيارات أفضل ونقدر نختار منها. والله العالم!",مؤسسة الطعام الصحي,القاهرة,أنا مش فاهم إيه المشكلة مع التموين كل اللي عايزه أكلي وميطلعنيش ده لو فيه أصلا أكل المفروض يكون عندنا خيارات أفضل ونقدر نختار منها والله العالم
2,"أنا مش مرتاح خالص لخدمة التموين هنا في بور سعيد, ده لو صح قولنا إنها موجودة أصلا! كل شوية بنشوف نقص في الحاجات الأساسية واللازم نحافظ على جودة الطعام اللي بيتم توزيعه علينا, وده يعني أننا بنأكل حاجات ملوثة وغير صحية. المفروض يكون عندنا رقابة أقوى عشان نقدر نحمي أنفسنا ونقدر نعيش بكرامة.",مكتب السعادة,بورسعيد,أنا مش مرتاح خالص لخدمة التموين هنا في بور سعيد ده لو صح قولنا إنها موجودة أصلا كل شوية بنشوف نقص في الحاجات الأساسية واللازم نحافظ على جودة الطعام اللي بيتم توزيعه علينا وده يعني أننا بنأكل حاجات ملوثة وغير صحية المفروض يكون عندنا رقابة أقوى عشان نقدر نحمي أنفسنا ونقدر نعيش بكرامة
4,"أنا سعيد جدا بالتغذية الراجعة الإيجابية حول خدمات التموين في محافظة الجيزة! هذا يعني أننا نعمل بجد لتقديم أفضل الخدمات للمواطنين. نقدر كل تعليقاتكم ونعمل دائما على تحسين خدماتنا لتلبية احتياجاتكم وتوقعاتكم. شكرا لكم, وأتمنى لكم يوم رائع! #خدمات_التموين #الجيزة #تحسين_الدوراة",مكتب سند التموين,الجيزة,أنا سعيد جدا بالتغذية الراجعة الإيجابية حول خدمات التموين في محافظة الجيزة هذا يعني أننا نعمل بجد لتقديم أفضل الخدمات للمواطنين نقدر كل تعليقاتكم ونعمل دائما على تحسين خدماتنا لتلبية احتياجاتكم وتوقعاتكم شكرا لكم وأتمنى لكم يوم رائع خدماتالتموين الجيزة تحسينالدوراة
4,"أنا بحب أعلق على خدمة التموين في المحافظة, هي فعلا ممتازة بس محتاجة شوية تطوير علشان نقدر نستفيد منها بشكل أفضل. شكرا جزيلا.",مجلس الشروق للغذاء,الشرقية,أنا بحب أعلق على خدمة التموين في المحافظة هي فعلا ممتازة بس محتاجة شوية تطوير علشان نقدر نستفيد منها بشكل أفضل شكرا جزيلا
