stars,review,district,governorate,clean_review,predicted_sentiment
3,"أنا سعيد جدا لتقديم ملاحظاتي على خدمة التموين في قنا! بصراحة, لم يكن لدي الكثير لأقوله قبل اليوم, لكن يبدو أنهم بدأوا بتحسين الأمور مؤخرا. كان الطعام جيد بشكل معقول والأسعار معقولة أيضا, لذا أعتقد أنه يمكن تحسينه أكثر بقليل ولكن ليس سيئا تماما مقارنة بالخدمات الأخرى. أتمنى لهم التوفيق وأتمنى أن يستمروا في التحسن.",جمعية إطعام,قنا,أنا سعيد جدا لتقديم ملاحظاتي على خدمة التموين في قنا بصراحة لم يكن لدي الكثير لأقوله قبل اليوم لكن يبدو أنهم بدأوا بتحسين الأمور مؤخرا كان الطعام جيد بشكل معقول والأسعار معقولة أيضا لذا أعتقد أنه يمكن تحسينه أكثر بقليل ولكن ليس سيئا تماما مقارنة بالخدمات الأخرى أتمنى لهم التوفيق وأتمنى أن يستمروا في التحسن,Positive
4,"أنا سعيد جدا بتلقي تعليقاتكم حول خدماتنا! نحن نقدر آراءكم ونعمل بجد لتحسين تجربة كل عميل. شكرا لكم على دعمكم المستمر, ونتطلع إلى خدمتكم دائما.",مكتب التغذية الصحية,الشرقية,أنا سعيد جدا بتلقي تعليقاتكم حول خدماتنا نحن نقدر آراءكم ونعمل بجد لتحسين تجربة كل عميل شكرا لكم على دعمكم المستمر ونتطلع إلى خدمتكم دائما,Positive
5,"أنا سعيد جدا بخدمة التوصيل في المنصورة, إنها رائعة بالفعل! نقدر الجهد المبذول علشان يوصلوا الطعام صح وبسرعة. أنا مش عايز حاجة تانية غير كده!",مكتب السلام للتوريدات الغذائية,الدقهلية,أنا سعيد جدا بخدمة التوصيل في المنصورة إنها رائعة بالفعل نقدر الجهد المبذول علشان يوصلوا الطعام صح وبسرعة أنا مش عايز حاجة تانية غير كده,Positive
2,"يا جماعة, أنا عايز أقول لكم إني بتعامل مع خدمات التموين في بني سويف, وأقدر أقول إن الخدمات دي مش كويسة خالص! أنا أعطيهم 2 من خمس علشان السبب الوحيد اللي بيخلي الأمر يستحق التقييم ده إنه مفيش بديل آخر متاح. ولكن بصراحة, الناس هناك بتحتاج إلى تحسين كبير جدا في الجودة والكفاءة.",جمعية سند الخير,بني سويف,يا جماعة أنا عايز أقول لكم إني بتعامل مع خدمات التموين في بني سويف وأقدر أقول إن الخدمات دي مش كويسة خالص أنا أعطيهم من خمس علشان السبب الوحيد اللي بيخلي الأمر يستحق التقييم ده إنه مفيش بديل آخر متاح ولكن بصراحة الناس هناك بتحتاج إلى تحسين كبير جدا في الجودة والكفاءة,Negative
5,"أنا سعيد جدا بخدمة التوصيل, لأنها توفر لنا الراحة والراحة في الحصول على كل احتياجاتنا بدون أي تعب. شكرا جزيلا لكل العاملين عليها.",مكتب الشروق للطعام,الشرقية,أنا سعيد جدا بخدمة التوصيل لأنها توفر لنا الراحة والراحة في الحصول على كل احتياجاتنا بدون أي تعب شكرا جزيلا لكل العاملين عليها,Positive
3,"أنا سعيد حقا لأن خدمتك كانت جيدة جدا! لقد كنت أتناول الطعام هنا لمدة شهر الآن وأنا دائما راضٍ تماما عن الطعام والخدمة التي يتلقاها الزبائن. شكرا جزيلا لك على كل شيء, وأتمنى أن تستمر في تقديم هذا المستوى العالي من الجودة في المستقبل القريب.",مؤسسة الغذاء الصحي بالقاهرة,القاهرة,أنا سعيد حقا لأن خدمتك كانت جيدة جدا لقد كنت أتناول الطعام هنا لمدة شهر الآن وأنا دائما راض تماما عن الطعام والخدمة التي يتلقاها الزبائن شكرا جزيلا لك على كل شيء وأتمنى أن تستمر في تقديم هذا المستوى العالي من الجودة في المستقبل القريب,Positive
3,"أنا سعيد جدا لتقديم تعليقات حول خدمات الطعام والشراب! لقد كنت أستخدم هذا النظام منذ فترة طويلة وأعجب حقا بخدمة توصيل الطلبات الخاصة بهم إلى المنزل. إنها مريحة للغاية وأستطيع دائما الاعتماد على التوصيل السريع والدقيق للطعام الذي طلبته. أتمنى لو كان لديهم المزيد من الخيارات الصحية أكثر مثل السلطات والأطباق الخفيفة ولكن بشكل عام, إنه خيار رائع عندما أكون مشغولا ولا أملك الوقت للطهي بنفسي. شكرا جزيلا لكم جميعا على جعل الأمر سهلا بالنسبة لي للاستمتاع بوجبة لذيذة دون الحاجة للخروج من المنزل",اتحاد بركة السمك الأبيض,البحيرة,أنا سعيد جدا لتقديم تعليقات حول خدمات الطعام والشراب لقد كنت أستخدم هذا النظام منذ فترة طويلة وأعجب حقا بخدمة توصيل الطلبات الخاصة بهم إلى المنزل إنها مريحة للغاية وأستطيع دائما الاعتماد على التوصيل السريع والدقيق للطعام الذي طلبته أتمنى لو كان لديهم المزيد من الخيارات الصحية أكثر مثل السلطات والأطباق الخفيفة ولكن بشكل عام إنه خيار رائع عندما أكون مشغولا ولا أملك الوقت للطهي بنفسي شكرا جزيلا لكم جميعا على جعل الأمر سهلا بالنسبة لي للاستمتاع بوجبة لذيذة دون الحاجة للخروج من المنزل,Positive
1,"أنا مش سعيد بالخدمة دي, يا جماعة! أنا بتناول الطعام النهارده وأخد واحدة ونص, يعني لو كنت عايز أكل كويس لازم أدفع أكتر!",مؤسسة التعاون الغذائي,القاهرة,أنا مش سعيد بالخدمة دي يا جماعة أنا بتناول الطعام النهارده وأخد واحدة ونص يعني لو كنت عايز أكل كويس لازم أدفع أكتر,Positive
1,أنا مش عارف ليه الناس بتتكلم على التموين كده! لو كانوا مهتمين حقين الغلابة كان عملوا حاجة أحسن من كدة. أمال إيه المشكلة?,مركز الطعام الصحي,القاهرة,أنا مش عارف ليه الناس بتتكلم على التموين كده لو كانوا مهتمين حقين الغلابة كان عملوا حاجة أحسن من كدة أمال إيه المشكلة,Negative
3,"أنا مش فاهم إيه المشكلة مع التموين في القاهرة! دا حتى لو كان التقييم بتاعنا ضعيف, احنا نقدر نشوف تحسن فيه قريب? ولا لأ ده زي مانت شايفين الوضع دلوقتي.",جمعية الأعمال الغذائية,القاهرة,أنا مش فاهم إيه المشكلة مع التموين في القاهرة دا حتى لو كان التقييم بتاعنا ضعيف احنا نقدر نشوف تحسن فيه قريب ولا لأ ده زي مانت شايفين الوضع دلوقتي,Negative
4,"أنا راضى جدا على خدمات التموين فى الجيزة, بالرغم من بعض المشاكل اللى بتواجهنا دايما لكن الحمد لله بنحاول نحلها بشكل سريع.",مكتب لوجيستيات التموين,الجيزة,أنا راضى جدا على خدمات التموين فى الجيزة بالرغم من بعض المشاكل اللى بتواجهنا دايما لكن الحمد لله بنحاول نحلها بشكل سريع,Positive
2,"أنا شايف إن نظام توزيع الطعام ده مش كويس جدا, أنا كنت محتاجة حاجة أحسن وأسرع علشان أقدر أتعامل مع الحاجات اللي بحتاجها الناس.",مكتب الرابطة,الإسكندرية,أنا شايف إن نظام توزيع الطعام ده مش كويس جدا أنا كنت محتاجة حاجة أحسن وأسرع علشان أقدر أتعامل مع الحاجات اللي بحتاجها الناس,Negative
